epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,307.285,0.76516,2.22527,1.09624,0.81484,0.79922,0.85408,0.67369,0.75236,0.74141,1.01761,0.0802191,0.000199807,0.000199807
